date,issue_hour,observations,original_mae_kw,latest_mae_kw,original_rmse_kw,latest_rmse_kw
2025-02-25,0,144,308.6138173611111,308.6138173611111,523.4506662972722,523.4506662972722
2025-02-25,6,108,411.47766296296294,302.08451666666673,604.4287619174653,507.6023574382643
2025-02-25,12,72,224.2621909722222,59.80863194444444,385.34429538774754,105.30217435085652
2025-02-25,18,36,0.02265,0.02265,0.126510317980612,0.126510317980612
2025-02-26,0,144,148.52325092592588,148.52325092592588,272.24842863710944,272.24842863710944
2025-02-26,6,108,198.02041882716043,143.4166641975309,314.36539044958124,246.78971354355187
2025-02-26,12,72,209.384511111111,89.46031736111114,351.076493417095,158.94867528812506
2025-02-26,18,36,0.03963888888888888,0.03963888888888888,0.22142093271514426,0.22142093271514426
2025-02-27,0,144,97.06822638888896,97.06822638888896,172.7454097700467,172.7454097700467
2025-02-27,6,108,129.4112398148149,115.81620555555556,199.46917763369657,220.11851982736354
2025-02-27,12,72,92.77856875000003,57.68562430555562,156.533768465052,115.8365475874326
2025-02-27,18,36,0.04184722222222223,0.04184722222222223,0.23375279023884282,0.23375279023884282
2025-02-28,0,144,109.29922037037038,109.29922037037038,196.1518935610821,196.1518935610821
2025-02-28,6,108,145.71285308641976,175.85396959876542,226.4966190045663,274.43076181151497
2025-02-28,12,72,110.65240023148152,82.31084999999993,215.77725382923,149.60282120647895
2025-02-28,18,36,0.06475833333333333,0.06475833333333333,0.3617166129106535,0.3617166129106535
2025-03-01,0,144,264.71482083333336,264.71482083333336,494.10812759327723,494.10812759327723
2025-03-01,6,108,352.9303537037037,220.21281388888892,570.5468785306921,364.0994342229253
2025-03-01,12,72,371.33577430555556,65.91505115740745,642.7554667165108,121.44964108107048
2025-03-01,18,36,0.06596666666666667,0.06596666666666667,0.36846735344607606,0.36846735344607606
2025-03-02,0,144,135.61456875000002,135.61456875000002,231.9342231139726,231.9342231139726
2025-03-02,6,108,180.79254814814814,140.37443518518523,267.81444606598114,237.5647141175072
2025-03-02,12,72,156.37441805555557,72.85535648148146,264.66224874899405,120.92240759046089
2025-03-02,18,36,0.07425555555555556,0.07425555555555556,0.41477021483118953,0.41477021483118953
2025-03-03,0,144,236.24512361111113,236.24512361111113,430.7337881281624,430.7337881281624
2025-03-03,6,108,314.9642138888889,163.9211330246914,497.36845641236243,281.17392344719315
2025-03-03,12,72,285.5230652777778,39.60006736111112,489.67648296488954,77.01660501885338
2025-03-03,18,36,0.09475555555555555,0.09475555555555555,0.529098325770677,0.529098325770677
2025-03-04,0,144,150.980982175926,150.980982175926,282.2299544757046,282.2299544757046
2025-03-04,6,108,201.27229012345688,167.47100277777787,325.89089762099434,282.8113608170092
2025-03-04,12,72,172.18761805555565,76.79135694444437,300.61248215997847,138.54596327504493
2025-03-04,18,36,0.09807222222222223,0.09807222222222223,0.5476133312434565,0.5476133312434565
2025-03-05,0,144,196.67493888888896,196.67493888888896,338.30399413149945,338.30399413149945
2025-03-05,6,108,262.1927722222223,139.00848225308638,390.6396079865291,242.52907600518805
2025-03-05,12,72,220.4183833333333,93.12565439814823,368.86525183565954,153.1777374437746
2025-03-05,18,36,0.12127500000000002,0.12127500000000002,0.6771647655646462,0.6771647655646462
2025-03-06,0,144,111.07612083333333,111.07612083333333,193.52418379980773,193.52418379980773
2025-03-06,6,108,148.0545398148148,140.68673379629632,223.46201780556174,255.69554546087167
2025-03-06,12,72,96.55533750000001,51.03349583333335,160.682382352851,106.06179520958072
2025-03-06,18,36,0.13316666666666666,0.13316666666666666,0.7435856675595623,0.7435856675595623
2025-03-07,0,144,197.5207902777778,197.5207902777778,359.71456521477444,359.71456521477444
2025-03-07,6,108,263.3205120370371,156.60738086419747,415.36241705587753,267.1525857199385
2025-03-07,12,72,290.48756412037045,93.93018587962968,467.50747751750794,177.58210191877745
2025-03-07,18,36,0.1244888888888889,0.1244888888888889,0.695127524271626,0.695127524271626
2025-03-08,0,144,122.93616134259264,122.93616134259264,218.5904525091653,218.5904525091653
2025-03-08,6,108,163.88144012345685,125.35722824074075,252.4063059786631,230.04589349682658
2025-03-08,12,72,136.3838064814815,62.325550694444296,234.85130760567364,115.16505230541787
2025-03-08,18,36,0.11614999999999998,0.11614999999999998,0.6485574878143032,0.6485574878143032
2025-03-09,0,144,300.4480912037037,300.4480912037037,581.1082754351274,581.1082754351274
2025-03-09,6,108,400.57128086419755,208.80773780864203,671.0059907203009,336.8154644637939
2025-03-09,12,72,383.91405138888894,83.86325231481497,702.6707228055842,152.67562283718362
2025-03-09,18,36,0.09110555555555555,0.09110555555555555,0.5087131100466484,0.5087131100466484
2025-03-10,0,144,104.77737569444449,104.77737569444449,213.9621067031803,213.9621067031803
2025-03-10,6,108,139.69482129629637,164.31829675925925,247.0621466071207,277.7230930145473
2025-03-10,12,72,76.37270879629631,80.05788541666665,140.15317191415573,154.52353956148195
2025-03-10,18,36,0.047697222222222224,0.047697222222222224,0.26642118127756537,0.26642118127756537
2025-03-11,0,144,274.5235208333333,274.5235208333333,526.0590128046323,526.0590128046323
2025-03-11,6,108,366.0313138888888,182.11485555555555,607.4406253045682,306.63483605285325
2025-03-11,12,72,218.500067361111,117.46419374999995,448.1899004505848,235.11824449295813
2025-03-11,18,36,0.00021666666666666666,0.00021666666666666666,0.0013,0.0013
2025-03-12,0,144,223.3084312499999,223.3084312499999,383.8158543681198,383.8158543681198
2025-03-12,6,108,297.73729444444433,236.30773750000006,443.19236808027773,372.18464914211046
2025-03-12,12,72,272.72600694444435,43.32717500000006,435.763056667378,79.70944338951146
2025-03-12,18,36,0.020877777777777776,0.020877777777777776,0.11661753489267573,0.11661753489267573
2025-03-13,0,144,158.8003108796296,158.8003108796296,293.12103181953984,293.12103181953984
2025-03-13,6,108,211.72268395061724,116.10278040123454,338.4669963272065,259.4665718908129
2025-03-13,12,72,147.38981689814818,82.04254837962961,307.65516097913576,140.13152846324775
2025-03-13,18,36,0.03486111111111111,0.03486111111111111,0.19471958327582542,0.19471958327582542
2025-03-14,0,144,107.88077870370368,107.88077870370368,214.44554556297143,214.44554556297143
2025-03-14,6,108,143.82423086419752,233.78342222222238,247.62033352441748,362.6822534896878
2025-03-14,12,72,139.12756388888891,80.59808402777783,267.97236404709463,145.9981397810009
2025-03-14,18,36,0.06196666666666668,0.06196666666666668,0.34612634735502773,0.34612634735502773
2025-03-15,0,144,113.73623055555552,113.73623055555552,212.76136826148436,212.76136826148436
2025-03-15,6,108,151.62692870370367,312.7474195987655,245.6755794141606,500.49905658952343
2025-03-15,12,72,148.2898743055555,88.76350902777781,267.3709121792736,173.11450594419358
2025-03-15,18,36,0.07509722222222222,0.07509722222222222,0.41948204206033796,0.41948204206033796
2025-03-16,0,144,164.96632592592596,164.96632592592596,323.939440810694,323.939440810694
2025-03-16,6,108,219.9327179012346,236.2888486111112,374.0529840252648,377.96583662392277
2025-03-16,12,72,217.5914481481482,92.63508749999998,393.17251075768894,175.25893372251934
2025-03-16,18,36,0.081075,0.081075,0.45270151712923506,0.45270151712923506
2025-03-17,0,144,211.86117013888892,211.86117013888892,384.7930508382179,384.7930508382179
2025-03-17,6,108,282.44135555555556,265.09048888888896,444.3205728335221,414.3837307770924
2025-03-17,12,72,193.74355208333344,71.42770555555556,341.3439735664271,209.05134395177228
2025-03-17,18,36,0.12425277777777777,0.12425277777777777,0.6938070943473169,0.6938070943473169
2025-03-18,0,144,299.3080118055555,299.3080118055555,575.2896657858278,575.2896657858278
2025-03-18,6,108,399.033212962963,204.90083209876536,664.2871496608834,343.2723524382914
2025-03-18,12,72,245.14199861111106,60.563790972222264,491.37124309490184,97.23128842233726
2025-03-18,18,36,0.10664444444444444,0.10664444444444444,0.5954706359958762,0.5954706359958762
2025-03-19,0,144,203.61033379629635,203.61033379629635,361.0448557855934,361.0448557855934
2025-03-19,6,108,271.4313033950618,229.04957577160496,416.89841844801754,366.193143193932
2025-03-19,12,72,188.40172800925927,126.31005138888885,350.0543139188376,223.15242777989954
2025-03-19,18,36,0.17351388888888888,0.17351388888888888,0.9688671413047302,0.9688671413047302
2025-03-20,0,144,283.61085717592584,283.61085717592584,481.017691554418,481.017691554418
2025-03-20,6,108,378.0953466049382,335.98232916666666,555.4311556509167,537.1628545767477
2025-03-20,12,72,334.64893518518505,82.35919004629633,552.0997160754257,164.950817659738
2025-03-20,18,36,0.16690833333333333,0.16690833333333333,0.9319713987325767,0.9319713987325767
2025-03-21,0,144,328.61498356481485,328.61498356481485,584.5239615522596,584.5239615522596
2025-03-21,6,108,438.0918114197531,155.90946172839506,674.9498710240708,269.23005047462806
2025-03-21,12,72,433.1841944444444,80.51986365740746,725.2320211622005,172.55894773802424
2025-03-21,18,36,0.17950555555555556,0.17950555555555556,1.0023204286387994,1.0023204286387994
2025-03-22,0,144,134.5052236111111,134.5052236111111,264.96949994380054,264.96949994380054
2025-03-22,6,108,179.2675768518518,247.56572330246908,305.95961587914485,463.2537578071707
2025-03-22,12,72,204.47875185185183,84.38541435185185,356.944167710126,153.313749148539
2025-03-22,18,36,0.21969166666666667,0.21969166666666667,1.2267159889314234,1.2267159889314234
2025-03-23,0,144,277.6258960648148,277.6258960648148,528.4787364903475,528.4787364903475
2025-03-23,6,108,369.934312345679,212.89727978395055,610.2334333348688,356.6406358686754
2025-03-23,12,72,368.1900087962963,109.38536180555553,679.5783552471094,210.78697940039848
2025-03-23,18,36,0.6086347222222223,0.19317499999999999,1.9974984335177497,1.078634204677378
2025-03-24,0,144,160.91371458333327,160.91371458333327,309.3657652861543,309.3657652861543
2025-03-24,6,108,213.8821416666666,162.03842592592594,357.2085511486058,288.4739265476131
2025-03-24,12,72,125.14498124999993,91.39601041666664,231.78969876431967,163.89523681499142
2025-03-24,18,36,2.1577125,0.13630555555555557,6.415892802430245,0.7610972922914214
2025-03-25,0,144,333.94100208333333,333.94100208333333,628.6486594784317,628.6486594784317
2025-03-25,6,108,444.1768439814815,229.1383276234567,725.8803569362524,364.48244713095903
2025-03-25,12,72,428.9997013888889,59.254793750000104,782.1468783739799,104.9629747065523
2025-03-25,18,36,3.208156944444444,0.08494444444444443,9.51486794915886,0.4743074208194981
2025-03-26,0,144,225.95975694444442,225.95975694444442,431.05123252453365,431.05123252453365
2025-03-26,6,108,299.6854981481481,176.61588641975308,497.6721237468924,305.5651276149683
2025-03-26,12,72,338.89174444444444,98.55720624999998,582.4725590356633,174.29923083909102
2025-03-26,18,36,4.510068055555556,0.03936388888888889,13.358252044705132,0.16126230788514856
2025-03-27,0,144,162.10166805555556,162.10166805555556,278.32957262660295,278.32957262660295
2025-03-27,6,108,214.31595833333336,213.93348117283946,321.2622528812983,346.3889459551245
2025-03-27,12,72,170.8494418981482,114.80134004629625,302.8685829722175,291.32768489208905
2025-03-27,18,36,5.578074999999999,0.19541944444444445,16.3735298910239,1.1268006533988164
2025-03-28,0,144,252.5546694444444,252.5546694444444,464.2226542210265,464.2226542210265
2025-03-28,6,108,334.4935814814814,135.71406296296306,535.9261036001018,268.0879147784686
2025-03-28,12,72,140.2435969907407,66.27547430555559,252.0394263516225,132.92150929943173
2025-03-28,18,36,6.005491666666668,0.3930527777777778,17.509656453027727,2.240483204020954
2025-03-29,0,144,169.6318178240741,169.6318178240741,298.7567982031619,298.7567982031619
2025-03-29,6,108,223.39188580246912,136.54609012345688,344.6979166781334,265.8307540478674
2025-03-29,12,72,118.55246666666669,78.42016226851851,202.669346460923,137.9188109408617
2025-03-29,18,36,9.34728611111111,0.6243444444444445,27.250759551570297,3.5411361065341733
2025-03-30,0,144,315.5322787037037,315.5322787037037,578.8807093767476,578.8807093767476
2025-03-30,6,108,417.1390266975309,136.07844012345672,668.2082239498687,284.75146731573665
2025-03-30,12,72,255.8834581018519,107.38978333333333,489.5155382282594,199.76130093617425
2025-03-30,18,36,10.074216666666667,0.7524916666666667,29.327842088763653,4.263941268845839
2025-03-31,0,144,209.87032337962955,209.87032337962955,379.8920779769416,379.8920779769416
2025-03-31,6,108,275.80891265432086,234.57394783950622,438.209934576518,412.5314596415975
2025-03-31,12,72,234.95856342592595,101.2602888888888,432.7095258520882,164.50110346863462
2025-03-31,18,36,10.26291111111111,0.8361805555555556,29.843993339996874,4.73237690281298
2025-04-01,0,144,278.4748159722222,278.4748159722222,530.7275416365499,530.7275416365499
2025-04-01,6,108,366.82687037037033,226.36013364197532,612.4272658809241,381.68165219812454
2025-04-01,12,72,215.61221597222217,72.98064606481472,438.6791228283529,123.43214399345887
2025-04-01,18,36,9.95427777777778,1.1773638888888889,28.815028090072495,6.651936106398732
2025-04-02,0,144,142.88067893518524,142.88067893518524,277.10039347745436,277.10039347745436
2025-04-02,6,108,186.31565987654324,189.38232947530864,319.29692369034194,313.48212344247236
2025-04-02,12,72,99.42863611111108,96.73778055555557,164.7989159199961,168.34763882473166
2025-04-02,18,36,15.71059027777778,1.42185,45.62497948135367,8.03368334562533
2025-04-03,0,144,296.3209986111112,296.3209986111112,468.81734670984594,468.81734670984594
2025-04-03,6,108,390.6587990740741,128.3194788580247,540.9100567379893,252.78272769030923
2025-04-03,12,72,341.0275201388889,64.72130555555552,511.8973309355883,103.65015795638047
2025-04-03,18,36,12.256886111111111,1.4473777777777777,35.48023630586862,8.180859189765936
2025-04-04,0,144,101.24102939814816,101.24102939814816,196.10332079543363,196.10332079543363
2025-04-04,6,108,129.41305401234567,193.5339439814814,224.75605507147054,313.40887060533424
2025-04-04,12,72,67.285387037037,85.10592291666674,109.50018375575893,154.47397966384943
2025-04-04,18,36,17.137845833333337,1.90455,49.644333115217535,10.754692678831466
2025-04-05,0,144,219.01975000000004,219.01975000000004,397.42666068145314,397.42666068145314
2025-04-05,6,108,285.15357500000005,200.42713194444434,457.68372853299076,326.8702154728382
2025-04-05,12,72,309.4808458333334,136.62238333333335,515.7557771413524,220.03482505644848
2025-04-05,18,36,17.859025000000003,1.878211111111111,51.76747583447182,10.603446593259717
2025-04-06,0,144,226.14790555555558,226.14790555555558,407.1661551985604,407.1661551985604
2025-04-06,6,108,294.86477500000007,160.91458641975316,468.99349310278626,280.64195706039703
2025-04-06,12,72,232.35856041666668,93.50658333333327,403.794995038998,161.48191880780476
2025-04-06,18,36,21.535590277777775,2.0666083333333334,62.4971058077689,11.662593476093177
2025-04-07,0,144,255.58193055555552,255.58193055555552,425.27834622203886,425.27834622203886
2025-04-07,6,108,333.1101134259258,156.39331666666678,489.59634130418686,276.16706645280743
2025-04-07,12,72,326.6527319444443,84.30417361111111,513.9535068806972,175.6930942887202
2025-04-07,18,36,19.586188888888888,2.1995583333333335,56.703134752368925,12.54487322841265
2025-04-08,0,144,272.70308333333327,272.70308333333327,485.1175196004977,485.1175196004977
2025-04-08,6,108,357.3926810185185,172.82327515432104,559.3541648453576,287.87307344007854
2025-04-08,12,72,380.0254270833332,90.41952847222227,622.4873376963724,158.41263658627506
2025-04-08,18,36,20.42704444444444,2.633447222222222,59.00488205906731,15.301396946475544
2025-04-09,0,144,190.92175208333325,190.92175208333325,329.75920003440984,329.75920003440984
2025-04-09,6,108,247.07822314814803,159.74182546296294,378.9623461063815,282.5429702464637
2025-04-09,12,72,173.08154236111102,114.92962407407403,288.3021009895931,249.72181983898307
2025-04-09,18,36,23.708313888888892,3.529344444444445,68.38708714837394,20.784877153848075
2025-04-10,0,144,173.72527430555556,173.72527430555556,287.64258580963167,287.64258580963167
2025-04-10,6,108,224.3189935185185,291.96609552469135,330.1560987203299,480.7418716559658
2025-04-10,12,72,211.87253703703703,128.1260277777778,329.91214144798016,252.09069955229896
2025-04-10,18,36,16.372625000000003,3.8780999999999994,47.154287563059,21.604505442049707
2025-04-11,0,144,240.59889791666663,240.59889791666663,389.66637363323076,389.66637363323076
2025-04-11,6,108,312.3615069444444,173.17560123456786,448.0835362218643,315.5564177884764
2025-04-11,12,72,209.79381249999997,86.79088472222219,335.89782157305126,133.8551080535927
2025-04-11,18,36,29.094569444444446,5.55941111111111,83.3869315730472,30.20907162407235
2025-04-12,0,144,317.03614930555557,317.03614930555557,511.37112248337587,511.37112248337587
2025-04-12,6,108,413.5780944444445,145.07945015432097,588.8011991297723,285.8677206780427
2025-04-12,12,72,382.6549673611111,84.564799537037,607.6517508412171,153.70774949338104
2025-04-12,18,36,20.455211111111105,5.206275000000001,58.435616917463676,26.95158823974428
2025-04-13,0,144,145.7671701388889,145.7671701388889,248.05928199924793,248.05928199924793
2025-04-13,6,108,187.15477916666666,180.19824953703707,284.3432025880435,295.9927008146229
2025-04-13,12,72,172.21327268518522,100.76420324074083,283.0333528631059,162.92938633146065
2025-04-13,18,36,16.978773611111112,6.541577777777778,48.89362063290723,32.66467601256916
2025-04-14,0,144,277.3874953703704,277.3874953703704,466.7671014560259,466.7671014560259
2025-04-14,6,108,362.16763549382716,237.73941203703706,537.732063144237,369.58343554012805
2025-04-14,12,72,325.6129196759259,129.68803055555543,546.5318012635552,218.93135785903144
2025-04-14,18,36,20.571895833333336,8.609469444444445,59.50518940240328,42.729820966610795
2025-04-15,0,144,188.77559189814815,188.77559189814815,318.1076815240275,318.1076815240275
2025-04-15,6,108,242.66814891975307,197.17865462962956,364.6458552803015,326.44553960628
2025-04-15,12,72,250.16099444444455,128.0421701388889,393.21752819586084,225.80972064649967
2025-04-15,18,36,39.25403472222222,9.981336111111112,111.6161651703791,48.89242907751386
2025-04-16,0,144,133.21590254629623,133.21590254629623,211.11875934362172,211.11875934362172
2025-04-16,6,108,168.63475385802462,242.88811203703713,239.9032137648665,372.85617875143294
2025-04-16,12,72,130.29635717592583,87.37888078703708,200.75489917409712,167.7472743904848
2025-04-16,18,36,34.232365277777774,10.310894444444443,96.99509217760118,48.58854941765829
2025-04-17,0,144,187.01829004629639,187.01829004629639,323.8005710566571,323.8005710566571
2025-04-17,6,108,239.55894876543223,180.596263271605,370.83164890881244,313.5025509659069
2025-04-17,12,72,165.3057898148149,112.42086180555556,282.600402180553,171.02645935686917
2025-04-17,18,36,21.99644027777778,10.271477777777777,63.28175109053775,48.650158556895896
2025-04-18,0,144,187.7104650462963,187.7104650462963,340.3886158591211,340.3886158591211
2025-04-18,6,108,241.34512145061726,193.5547814814814,390.7287216897097,321.90578128438756
2025-04-18,12,72,238.84032152777783,131.44556273148132,416.99577968624385,201.7760541456422
2025-04-18,18,36,25.920616666666668,11.835855555555556,74.09279697469808,55.1475543123275
2025-04-19,0,144,334.06044652777774,334.06044652777774,536.1143322628819,536.1143322628819
2025-04-19,6,108,436.0603805555555,263.3335953703704,617.4285110190731,380.8054006042435
2025-04-19,12,72,285.1598131944444,81.47864675925919,424.95116695326203,140.66034375227989
2025-04-19,18,36,36.35837083333333,13.756277777777779,103.0499452800116,63.840337437038976
2025-04-20,0,144,221.12736319444446,221.12736319444446,409.0907736476521,409.0907736476521
2025-04-20,6,108,284.10021111111104,156.03585756172848,469.59993472420945,293.1943681421039
2025-04-20,12,72,256.47939305555553,95.84256203703703,457.6387013649051,167.32843893566397
2025-04-20,18,36,28.113095833333333,12.922125000000001,79.86646027964909,58.6667513156752
2025-04-21,0,144,334.21163958333324,334.21163958333324,598.3552975725966,598.3552975725966
2025-04-21,6,108,433.6559999999999,199.22891157407398,688.515088120847,333.1103998312276
2025-04-21,12,72,456.71496944444436,71.34839421296299,757.1085112071289,137.68146870467262
2025-04-21,18,36,24.02608888888889,17.25300277777778,71.93091968088994,78.3159621859196
