date,policy,issue_hour,decision_time,slot,plan_before_kwh,candidate_plan_kwh,effective_plan_kwh
2025-02-26,C3,18,2025-02-26 18:00:00,141,574.5068980497732,574.5068980497732,574.5068980497732
2025-02-26,C3,18,2025-02-26 18:00:00,142,642.9757100905169,642.9757100905169,642.9757100905169
2025-02-26,C3,18,2025-02-26 18:00:00,143,610.0682674489152,610.0682674489152,610.0682674489152
2025-02-26,C3,18,2025-02-26 18:00:00,144,532.9410642440637,532.9410642440637,532.9410642440637
2025-02-27,C2,6,2025-02-27 06:00:00,37,98.7375782371222,98.7375782371222,98.7375782371222
2025-02-27,C2,6,2025-02-27 06:00:00,38,55.21054818380162,559.1930281821524,559.1930281821524
2025-02-27,C2,6,2025-02-27 06:00:00,39,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,40,747.2524308656498,762.0786732515535,762.0786732515535
2025-02-27,C2,6,2025-02-27 06:00:00,41,765.8199070647031,765.8199070647031,765.8199070647031
2025-02-27,C2,6,2025-02-27 06:00:00,42,684.2680275509649,684.2680275509649,684.2680275509649
2025-02-27,C2,6,2025-02-27 06:00:00,43,636.135696856625,650.7698598850332,650.7698598850332
2025-02-27,C2,6,2025-02-27 06:00:00,44,628.7061974233914,652.2522532863863,652.2522532863863
2025-02-27,C2,6,2025-02-27 06:00:00,45,599.3314278571977,599.3314278571977,599.3314278571977
2025-02-27,C2,6,2025-02-27 06:00:00,46,1334.417138909544,1334.417138909544,1334.417138909544
2025-02-27,C2,6,2025-02-27 06:00:00,47,571.052618431378,571.052618431378,571.052618431378
2025-02-27,C2,6,2025-02-27 06:00:00,48,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,49,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,50,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,51,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,52,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,53,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,54,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,55,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,56,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,57,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,58,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,59,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,60,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,61,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,62,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,63,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,64,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,65,1.1210506044765225,1.1210506044765225,1.1210506044765225
2025-02-27,C2,6,2025-02-27 06:00:00,66,569.9437628380809,569.9437628380809,569.9437628380809
2025-02-27,C2,6,2025-02-27 06:00:00,67,760.0729897099594,744.795886138531,744.795886138531
2025-02-27,C2,6,2025-02-27 06:00:00,68,760.1629152172346,725.6680318839016,725.6680318839016
2025-02-27,C2,6,2025-02-27 06:00:00,69,786.2829553559055,772.2461278008547,772.2461278008547
2025-02-27,C2,6,2025-02-27 06:00:00,70,783.361889263586,781.0116900001507,781.0116900001507
2025-02-27,C2,6,2025-02-27 06:00:00,71,710.6421307674756,689.0035724341425,689.0035724341425
2025-02-27,C2,6,2025-02-27 06:00:00,72,628.601444536018,575.3530226388656,575.3530226388656
2025-02-27,C2,6,2025-02-27 06:00:00,73,651.958555598803,577.17046761888,577.17046761888
2025-02-27,C2,6,2025-02-27 06:00:00,74,645.2786266226955,565.8226067814259,565.8226067814259
2025-02-27,C2,6,2025-02-27 06:00:00,75,584.471715789134,503.2978015034197,503.2978015034197
2025-02-27,C2,6,2025-02-27 06:00:00,76,518.7978355311972,492.007591086753,492.007591086753
2025-02-27,C2,6,2025-02-27 06:00:00,77,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,78,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,79,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,80,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,81,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,82,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,83,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,84,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,85,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,86,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,87,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,88,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,89,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,90,162.98861591068328,461.6042220742725,461.6042220742725
2025-02-27,C2,6,2025-02-27 06:00:00,91,624.1841381879746,1202.4566078074304,1202.4566078074304
2025-02-27,C2,6,2025-02-27 06:00:00,92,314.90804596257885,424.7653343335297,424.7653343335297
2025-02-27,C2,6,2025-02-27 06:00:00,93,346.9880705956409,403.80384594014095,403.80384594014095
2025-02-27,C2,6,2025-02-27 06:00:00,94,403.00810925457995,430.4084396689477,430.4084396689477
2025-02-27,C2,6,2025-02-27 06:00:00,95,449.83801030220775,458.8887186278326,458.8887186278326
2025-02-27,C2,6,2025-02-27 06:00:00,96,474.2164207394811,500.5251434754158,500.5251434754158
2025-02-27,C2,6,2025-02-27 06:00:00,97,509.4311135953228,509.4311135953228,509.4311135953228
2025-02-27,C2,6,2025-02-27 06:00:00,98,580.9128157147368,580.9128157147368,580.9128157147368
2025-02-27,C2,6,2025-02-27 06:00:00,99,640.3648046267413,640.3648046267413,640.3648046267413
2025-02-27,C2,6,2025-02-27 06:00:00,100,703.524076018058,703.524076018058,703.524076018058
2025-02-27,C2,6,2025-02-27 06:00:00,101,749.8292972177646,749.8292972177646,749.8292972177646
2025-02-27,C2,6,2025-02-27 06:00:00,102,819.900217343161,819.900217343161,819.900217343161
2025-02-27,C2,6,2025-02-27 06:00:00,103,923.715996485982,923.715996485982,923.715996485982
2025-02-27,C2,6,2025-02-27 06:00:00,104,962.6712100989137,962.6712100989137,962.6712100989137
2025-02-27,C2,6,2025-02-27 06:00:00,105,955.4459423369976,955.4459423369976,955.4459423369976
2025-02-27,C2,6,2025-02-27 06:00:00,106,1005.528219633297,1005.528219633297,1005.528219633297
2025-02-27,C2,6,2025-02-27 06:00:00,107,891.8693416234618,891.8693416234618,891.8693416234618
2025-02-27,C2,6,2025-02-27 06:00:00,108,694.1794080621029,694.1794080621029,694.1794080621029
2025-02-27,C2,6,2025-02-27 06:00:00,109,667.5831307792295,667.5831307792295,667.5831307792295
2025-02-27,C2,6,2025-02-27 06:00:00,110,721.8478291851984,721.8478291851984,721.8478291851984
2025-02-27,C2,6,2025-02-27 06:00:00,111,716.5350353221676,716.5350353221676,716.5350353221676
2025-02-27,C2,6,2025-02-27 06:00:00,112,704.3755265945265,704.3755265945265,704.3755265945265
2025-02-27,C2,6,2025-02-27 06:00:00,113,459.1575942972969,459.1575942972969,459.1575942972969
2025-02-27,C2,6,2025-02-27 06:00:00,114,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,115,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,116,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,117,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,118,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,119,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,120,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,121,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,122,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,123,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,124,0.0,0.0,0.0
2025-02-27,C2,6,2025-02-27 06:00:00,125,694.5234662873083,694.5234662873083,694.5234662873083
2025-02-27,C2,6,2025-02-27 06:00:00,126,759.5888591416816,759.5888591416816,759.5888591416816
2025-02-27,C2,6,2025-02-27 06:00:00,127,758.7134131048338,758.7134131048338,758.7134131048338
2025-02-27,C2,6,2025-02-27 06:00:00,128,746.1222114846701,746.1222114846701,746.1222114846701
2025-02-27,C2,6,2025-02-27 06:00:00,129,717.6030062039306,717.6030062039306,717.6030062039306
2025-02-27,C2,6,2025-02-27 06:00:00,130,723.0634621478694,723.0634621478694,723.0634621478694
2025-02-27,C2,6,2025-02-27 06:00:00,131,671.6673458225134,681.7254970050101,681.7254970050101
2025-02-27,C2,6,2025-02-27 06:00:00,132,599.7943952827073,599.7943952827073,599.7943952827073
2025-02-27,C2,6,2025-02-27 06:00:00,133,530.2549125791702,545.8960369826506,545.8960369826506
2025-02-27,C2,6,2025-02-27 06:00:00,134,539.3017197780187,539.3017197780187,539.3017197780187
2025-02-27,C2,6,2025-02-27 06:00:00,135,581.8042416389566,581.8042416389566,581.8042416389566
2025-02-27,C2,6,2025-02-27 06:00:00,136,599.9065700662131,599.9065700662131,599.9065700662131
2025-02-27,C2,6,2025-02-27 06:00:00,137,575.6821377138149,575.6821377138149,575.6821377138149
2025-02-27,C2,6,2025-02-27 06:00:00,138,590.6435748216902,591.6352173264718,591.6352173264718
2025-02-27,C2,6,2025-02-27 06:00:00,139,571.2599237469017,571.2599237469017,571.2599237469017
2025-02-27,C2,6,2025-02-27 06:00:00,140,547.2565498201859,567.372610281359,567.372610281359
2025-02-27,C2,6,2025-02-27 06:00:00,141,551.6187487968525,555.0574502530784,555.0574502530784
2025-02-27,C2,6,2025-02-27 06:00:00,142,554.6391470427577,597.6988325174898,597.6988325174898
2025-02-27,C2,6,2025-02-27 06:00:00,143,496.310899436288,516.9419224929266,516.9419224929266
2025-02-27,C2,6,2025-02-27 06:00:00,144,247.86533494670087,327.37284329422465,327.37284329422465
2025-02-27,C2,12,2025-02-27 12:00:00,73,577.17046761888,651.958555598803,651.958555598803
2025-02-27,C2,12,2025-02-27 12:00:00,74,565.8226067814259,645.2786266226955,645.2786266226955
2025-02-27,C2,12,2025-02-27 12:00:00,75,503.2978015034197,584.471715789134,584.471715789134
2025-02-27,C2,12,2025-02-27 12:00:00,76,492.007591086753,518.7978355311972,518.7978355311972
2025-02-27,C2,12,2025-02-27 12:00:00,77,0.0,492.39026969583495,492.39026969583495
2025-02-27,C2,12,2025-02-27 12:00:00,78,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,79,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,80,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,81,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,82,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,83,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,84,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,85,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,86,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,87,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,88,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,89,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,90,461.6042220742725,1059.4976023901113,1059.4976023901113
2025-02-27,C2,12,2025-02-27 12:00:00,91,1202.4566078074304,1110.8916238640963,1110.8916238640963
2025-02-27,C2,12,2025-02-27 12:00:00,92,424.7653343335297,758.5160104101479,758.5160104101479
2025-02-27,C2,12,2025-02-27 12:00:00,93,403.80384594014095,363.16631376423027,363.16631376423027
2025-02-27,C2,12,2025-02-27 12:00:00,94,430.4084396689477,436.96115284250436,436.96115284250436
2025-02-27,C2,12,2025-02-27 12:00:00,95,458.8887186278326,498.7333991734911,498.7333991734911
2025-02-27,C2,12,2025-02-27 12:00:00,96,500.5251434754158,524.2579749069037,524.2579749069037
2025-02-27,C2,12,2025-02-27 12:00:00,97,509.4311135953228,536.1271360786059,536.1271360786059
2025-02-27,C2,12,2025-02-27 12:00:00,98,580.9128157147368,580.9128157147368,580.9128157147368
2025-02-27,C2,12,2025-02-27 12:00:00,99,640.3648046267413,657.1799925926223,657.1799925926223
2025-02-27,C2,12,2025-02-27 12:00:00,100,703.524076018058,703.524076018058,703.524076018058
2025-02-27,C2,12,2025-02-27 12:00:00,101,749.8292972177646,749.8292972177646,749.8292972177646
2025-02-27,C2,12,2025-02-27 12:00:00,102,819.900217343161,819.900217343161,819.900217343161
2025-02-27,C2,12,2025-02-27 12:00:00,103,923.715996485982,923.715996485982,923.715996485982
2025-02-27,C2,12,2025-02-27 12:00:00,104,962.6712100989137,962.6712100989137,962.6712100989137
2025-02-27,C2,12,2025-02-27 12:00:00,105,955.4459423369976,955.4459423369976,955.4459423369976
2025-02-27,C2,12,2025-02-27 12:00:00,106,1005.528219633297,1005.528219633297,1005.528219633297
2025-02-27,C2,12,2025-02-27 12:00:00,107,891.8693416234618,891.8693416234618,891.8693416234618
2025-02-27,C2,12,2025-02-27 12:00:00,108,694.1794080621029,694.1794080621029,694.1794080621029
2025-02-27,C2,12,2025-02-27 12:00:00,109,667.5831307792295,667.5831307792295,667.5831307792295
2025-02-27,C2,12,2025-02-27 12:00:00,110,721.8478291851984,721.8478291851984,721.8478291851984
2025-02-27,C2,12,2025-02-27 12:00:00,111,716.5350353221676,716.5350353221676,716.5350353221676
2025-02-27,C2,12,2025-02-27 12:00:00,112,704.3755265945265,704.3755265945265,704.3755265945265
2025-02-27,C2,12,2025-02-27 12:00:00,113,459.1575942972969,459.1575942972969,459.1575942972969
2025-02-27,C2,12,2025-02-27 12:00:00,114,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,115,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,116,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,117,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,118,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,119,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,120,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,121,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,122,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,123,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,124,0.0,0.0,0.0
2025-02-27,C2,12,2025-02-27 12:00:00,125,694.5234662873083,694.5234662873083,694.5234662873083
2025-02-27,C2,12,2025-02-27 12:00:00,126,759.5888591416816,759.5888591416816,759.5888591416816
2025-02-27,C2,12,2025-02-27 12:00:00,127,758.7134131048338,758.7134131048338,758.7134131048338
2025-02-27,C2,12,2025-02-27 12:00:00,128,746.1222114846701,746.1222114846701,746.1222114846701
2025-02-27,C2,12,2025-02-27 12:00:00,129,717.6030062039306,717.6030062039306,717.6030062039306
2025-02-27,C2,12,2025-02-27 12:00:00,130,723.0634621478694,723.0634621478694,723.0634621478694
2025-02-27,C2,12,2025-02-27 12:00:00,131,681.7254970050101,671.6673458225134,671.6673458225134
2025-02-27,C2,12,2025-02-27 12:00:00,132,599.7943952827073,599.7943952827073,599.7943952827073
2025-02-27,C2,12,2025-02-27 12:00:00,133,545.8960369826506,530.2549125791702,530.2549125791702
2025-02-27,C2,12,2025-02-27 12:00:00,134,539.3017197780187,539.3017197780187,539.3017197780187
2025-02-27,C2,12,2025-02-27 12:00:00,135,581.8042416389566,581.8042416389566,581.8042416389566
2025-02-27,C2,12,2025-02-27 12:00:00,136,599.9065700662131,599.9065700662131,599.9065700662131
2025-02-27,C2,12,2025-02-27 12:00:00,137,575.6821377138149,575.6821377138149,575.6821377138149
2025-02-27,C2,12,2025-02-27 12:00:00,138,591.6352173264718,590.6435748216902,590.6435748216902
2025-02-27,C2,12,2025-02-27 12:00:00,139,571.2599237469017,571.2599237469017,571.2599237469017
2025-02-27,C2,12,2025-02-27 12:00:00,140,567.372610281359,547.2565498201859,547.2565498201859
2025-02-27,C2,12,2025-02-27 12:00:00,141,555.0574502530784,551.6187487968525,551.6187487968525
2025-02-27,C2,12,2025-02-27 12:00:00,142,597.6988325174898,554.6391470427577,554.6391470427577
2025-02-27,C2,12,2025-02-27 12:00:00,143,516.9419224929266,496.310899436288,496.310899436288
2025-02-27,C2,12,2025-02-27 12:00:00,144,327.37284329422465,247.86533494670087,247.86533494670087
2025-02-27,C2,18,2025-02-27 18:00:00,109,667.5831307792295,667.5831307792295,667.5831307792295
2025-02-27,C2,18,2025-02-27 18:00:00,110,721.8478291851984,721.8478291851984,721.8478291851984
2025-02-27,C2,18,2025-02-27 18:00:00,111,716.5350353221676,717.7703600775021,717.7703600775021
2025-02-27,C2,18,2025-02-27 18:00:00,112,704.3755265945265,704.3755265945265,704.3755265945265
2025-02-27,C2,18,2025-02-27 18:00:00,113,459.1575942972969,459.1575942972969,459.1575942972969
2025-02-27,C2,18,2025-02-27 18:00:00,114,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,115,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,116,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,117,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,118,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,119,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,120,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,121,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,122,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,123,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,124,0.0,0.0,0.0
2025-02-27,C2,18,2025-02-27 18:00:00,125,694.5234662873083,713.8381148620423,713.8381148620423
2025-02-27,C2,18,2025-02-27 18:00:00,126,759.5888591416816,759.5888591416816,759.5888591416816
2025-02-27,C2,18,2025-02-27 18:00:00,127,758.7134131048338,758.7134131048338,758.7134131048338
2025-02-27,C2,18,2025-02-27 18:00:00,128,746.1222114846701,746.1222114846701,746.1222114846701
2025-02-27,C2,18,2025-02-27 18:00:00,129,717.6030062039306,717.6030062039306,717.6030062039306
2025-02-27,C2,18,2025-02-27 18:00:00,130,723.0634621478694,723.0634621478694,723.0634621478694
2025-02-27,C2,18,2025-02-27 18:00:00,131,671.6673458225134,671.6673458225134,671.6673458225134
2025-02-27,C2,18,2025-02-27 18:00:00,132,599.7943952827073,599.7943952827073,599.7943952827073
2025-02-27,C2,18,2025-02-27 18:00:00,133,530.2549125791702,536.3903608847688,536.3903608847688
2025-02-27,C2,18,2025-02-27 18:00:00,134,539.3017197780187,539.3017197780187,539.3017197780187
2025-02-27,C2,18,2025-02-27 18:00:00,135,581.8042416389566,581.8042416389566,581.8042416389566
2025-02-27,C2,18,2025-02-27 18:00:00,136,599.9065700662131,599.9065700662131,599.9065700662131
2025-02-27,C2,18,2025-02-27 18:00:00,137,575.6821377138149,575.6821377138149,575.6821377138149
2025-02-27,C2,18,2025-02-27 18:00:00,138,590.6435748216902,590.6435748216902,590.6435748216902
2025-02-27,C2,18,2025-02-27 18:00:00,139,571.2599237469017,571.2599237469017,571.2599237469017
2025-02-27,C2,18,2025-02-27 18:00:00,140,547.2565498201859,547.2565498201859,547.2565498201859
2025-02-27,C2,18,2025-02-27 18:00:00,141,551.6187487968525,551.6187487968525,551.6187487968525
2025-02-27,C2,18,2025-02-27 18:00:00,142,554.6391470427577,554.6391470427577,554.6391470427577
2025-02-27,C2,18,2025-02-27 18:00:00,143,496.310899436288,496.310899436288,496.310899436288
2025-02-27,C2,18,2025-02-27 18:00:00,144,247.86533494670087,329.0193823056494,329.0193823056494
2025-02-27,C3,6,2025-02-27 06:00:00,37,98.7375782371222,98.7375782371222,98.7375782371222
2025-02-27,C3,6,2025-02-27 06:00:00,38,55.21054818380162,559.1930281821524,559.1930281821524
2025-02-27,C3,6,2025-02-27 06:00:00,39,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,40,747.2524308656498,762.0786732515535,762.0786732515535
2025-02-27,C3,6,2025-02-27 06:00:00,41,765.8199070647031,765.8199070647031,765.8199070647031
2025-02-27,C3,6,2025-02-27 06:00:00,42,684.2680275509649,684.2680275509649,684.2680275509649
2025-02-27,C3,6,2025-02-27 06:00:00,43,636.135696856625,650.7698598850332,650.7698598850332
2025-02-27,C3,6,2025-02-27 06:00:00,44,628.7061974233914,652.2522532863863,652.2522532863863
2025-02-27,C3,6,2025-02-27 06:00:00,45,599.3314278571977,599.3314278571977,599.3314278571977
2025-02-27,C3,6,2025-02-27 06:00:00,46,1334.417138909544,1334.417138909544,1334.417138909544
2025-02-27,C3,6,2025-02-27 06:00:00,47,571.052618431378,571.052618431378,571.052618431378
2025-02-27,C3,6,2025-02-27 06:00:00,48,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,49,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,50,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,51,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,52,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,53,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,54,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,55,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,56,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,57,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,58,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,59,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,60,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,61,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,62,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,63,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,64,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,65,1.1210506044765225,1.1210506044765225,1.1210506044765225
2025-02-27,C3,6,2025-02-27 06:00:00,66,569.9437628380809,569.9437628380809,569.9437628380809
2025-02-27,C3,6,2025-02-27 06:00:00,67,760.0729897099594,744.795886138531,744.795886138531
2025-02-27,C3,6,2025-02-27 06:00:00,68,760.1629152172346,725.6680318839016,725.6680318839016
2025-02-27,C3,6,2025-02-27 06:00:00,69,786.2829553559055,772.2461278008547,772.2461278008547
2025-02-27,C3,6,2025-02-27 06:00:00,70,783.361889263586,781.0116900001507,781.0116900001507
2025-02-27,C3,6,2025-02-27 06:00:00,71,710.6421307674756,689.0035724341425,689.0035724341425
2025-02-27,C3,6,2025-02-27 06:00:00,72,628.601444536018,575.3530226388656,575.3530226388656
2025-02-27,C3,6,2025-02-27 06:00:00,73,651.958555598803,577.17046761888,577.17046761888
2025-02-27,C3,6,2025-02-27 06:00:00,74,645.2786266226955,565.8226067814259,565.8226067814259
2025-02-27,C3,6,2025-02-27 06:00:00,75,584.471715789134,503.2978015034197,503.2978015034197
2025-02-27,C3,6,2025-02-27 06:00:00,76,518.7978355311972,492.007591086753,492.007591086753
2025-02-27,C3,6,2025-02-27 06:00:00,77,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,78,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,79,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,80,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,81,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,82,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,83,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,84,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,85,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,86,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,87,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,88,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,89,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,90,162.98861591068328,461.6042220742725,461.6042220742725
2025-02-27,C3,6,2025-02-27 06:00:00,91,624.1841381879746,1202.4566078074304,1202.4566078074304
2025-02-27,C3,6,2025-02-27 06:00:00,92,314.90804596257885,424.7653343335297,424.7653343335297
2025-02-27,C3,6,2025-02-27 06:00:00,93,346.9880705956409,403.80384594014095,403.80384594014095
2025-02-27,C3,6,2025-02-27 06:00:00,94,403.00810925457995,430.4084396689477,430.4084396689477
2025-02-27,C3,6,2025-02-27 06:00:00,95,449.83801030220775,458.8887186278326,458.8887186278326
2025-02-27,C3,6,2025-02-27 06:00:00,96,474.2164207394811,500.5251434754158,500.5251434754158
2025-02-27,C3,6,2025-02-27 06:00:00,97,509.4311135953228,509.4311135953228,509.4311135953228
2025-02-27,C3,6,2025-02-27 06:00:00,98,580.9128157147368,580.9128157147368,580.9128157147368
2025-02-27,C3,6,2025-02-27 06:00:00,99,640.3648046267413,640.3648046267413,640.3648046267413
2025-02-27,C3,6,2025-02-27 06:00:00,100,703.524076018058,703.524076018058,703.524076018058
2025-02-27,C3,6,2025-02-27 06:00:00,101,749.8292972177646,749.8292972177646,749.8292972177646
2025-02-27,C3,6,2025-02-27 06:00:00,102,819.900217343161,819.900217343161,819.900217343161
2025-02-27,C3,6,2025-02-27 06:00:00,103,923.715996485982,923.715996485982,923.715996485982
2025-02-27,C3,6,2025-02-27 06:00:00,104,962.6712100989137,962.6712100989137,962.6712100989137
2025-02-27,C3,6,2025-02-27 06:00:00,105,955.4459423369976,955.4459423369976,955.4459423369976
2025-02-27,C3,6,2025-02-27 06:00:00,106,1005.528219633297,1005.528219633297,1005.528219633297
2025-02-27,C3,6,2025-02-27 06:00:00,107,891.8693416234618,891.8693416234618,891.8693416234618
2025-02-27,C3,6,2025-02-27 06:00:00,108,694.1794080621029,694.1794080621029,694.1794080621029
2025-02-27,C3,6,2025-02-27 06:00:00,109,667.5831307792295,667.5831307792295,667.5831307792295
2025-02-27,C3,6,2025-02-27 06:00:00,110,721.8478291851984,721.8478291851984,721.8478291851984
2025-02-27,C3,6,2025-02-27 06:00:00,111,716.5350353221676,716.5350353221676,716.5350353221676
2025-02-27,C3,6,2025-02-27 06:00:00,112,704.3755265945265,704.3755265945265,704.3755265945265
2025-02-27,C3,6,2025-02-27 06:00:00,113,459.1575942972969,459.1575942972969,459.1575942972969
2025-02-27,C3,6,2025-02-27 06:00:00,114,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,115,0.0,0.0,0.0
2025-02-27,C3,6,2025-02-27 06:00:00,116,0.0,0.0,0.0
